Timestamp,Memory Usage (MB)
2024-06-04 01:47:43.715000,1071.140625
2024-06-04 01:47:44.721000,1071.86328125
2024-06-04 01:47:47.732000,1077.11328125
2024-06-04 01:47:49.743000,1078.8984375
2024-06-04 01:47:51.755000,1083.46484375
2024-06-04 01:47:52.759000,1083.05078125
2024-06-04 01:47:53.762000,1084.11328125
2024-06-04 01:47:54.767000,1084.171875
2024-06-04 01:47:57.784000,1088.45703125
2024-06-04 01:47:58.790000,1089.6484375
2024-06-04 01:47:59.797000,1090.2265625
2024-06-04 01:48:00.801000,1090.1796875
2024-06-04 01:48:02.816000,1087.9765625
2024-06-04 01:48:03.824000,1087.44921875
2024-06-04 01:48:05.835000,1092.90625
2024-06-04 01:48:06.837000,1091.5703125
2024-06-04 01:48:10.853000,1094.234375
2024-06-04 01:48:14.870000,1094.109375
2024-06-04 01:48:18.895000,1095.3984375
2024-06-04 01:48:19.895000,1095.86328125
2024-06-04 01:48:21.905000,1096.32421875
2024-06-04 01:48:22.909000,1096.24609375
2024-06-04 01:48:23.915000,1096.22265625
2024-06-04 01:48:24.923000,1096.70703125
2024-06-04 01:48:25.930000,1096.33203125
2024-06-04 01:48:26.931000,1097.38671875
2024-06-04 01:48:28.934000,1097.703125
2024-06-04 01:48:32.952000,1098.62890625
2024-06-04 01:48:34.958000,1098.76953125
2024-06-04 01:48:35.964000,1098.85546875
2024-06-04 01:48:36.969000,1099.4921875
2024-06-04 01:48:37.973000,1099.6171875
2024-06-04 01:48:40.982000,1098.63671875
2024-06-04 01:48:45.997000,1100.421875
2024-06-04 01:48:48.006000,1101.375
2024-06-04 01:48:52.017000,1102.9296875
2024-06-04 01:48:54.028000,1103.86328125
2024-06-04 01:48:55.033000,1103.33984375
2024-06-04 01:48:58.043000,1101.92578125
2024-06-04 01:49:01.050000,1103.71484375
2024-06-04 01:49:03.060000,1110.6015625
2024-06-04 01:49:04.067000,1110.89453125
2024-06-04 01:50:38.096000,1130.8515625
2024-06-04 01:51:08.099000,1138.8671875
2024-06-04 01:51:38.103000,1166.4609375
2024-06-04 01:52:08.104000,1178.38671875
2024-06-04 01:52:38.107000,1180.4375
2024-06-04 01:53:08.107000,1186.28125
2024-06-04 01:54:38.123000,1221.234375
2024-06-04 01:56:08.139000,1239.5703125
2024-06-04 01:56:38.149000,1245.96875
2024-06-04 01:57:08.156000,1254.7734375
2024-06-04 02:00:08.183000,1348.3046875
2024-06-04 02:00:38.186000,1345.56640625
2024-06-04 02:01:08.189000,1353.29296875
2024-06-04 02:03:38.214000,1388.85546875
2024-06-04 02:04:08.223000,1432.5390625
2024-06-04 02:06:08.241000,1430.30859375
2024-06-04 02:06:38.246000,1432.46875
2024-06-04 02:07:08.251000,1441.54296875
2024-06-04 02:08:08.260000,1461.6875
2024-06-04 02:09:08.269000,1540.4609375
2024-06-04 02:10:38.280000,1518.2578125
2024-06-04 02:11:08.283000,1508.953125
2024-06-04 02:12:08.290000,1563.53515625
2024-06-04 02:12:38.302000,1554.7265625
2024-06-04 02:13:08.310000,1594.203125
2024-06-04 02:14:38.328000,1715.3515625
2024-06-04 02:15:08.334000,1722.95703125
2024-06-04 02:15:38.336000,1720.2890625
2024-06-04 02:17:08.358000,1663.44140625
2024-06-04 02:17:38.359000,1677.34765625
2024-06-04 02:18:08.360000,1678.1796875
2024-06-04 02:19:08.373000,1754.8046875
2024-06-04 02:19:38.376000,1681.375
2024-06-04 02:20:08.378000,1684.84375
2024-06-04 02:20:38.381000,1696.22265625
2024-06-04 02:22:08.395000,1719.63671875
2024-06-04 02:22:38.395000,1711.984375
2024-06-04 02:23:08.396000,1719.796875
2024-06-04 02:23:38.397000,1730.06640625
2024-06-04 02:24:08.400000,1766.78125
2024-06-04 02:24:38.405000,1775.64453125
2024-06-04 02:25:38.411000,1788.42578125
2024-06-04 02:26:08.413000,1801.94140625
2024-06-04 02:26:38.417000,1809.4609375
2024-06-04 02:27:08.419000,1816.6640625
2024-06-04 02:28:08.422000,1795.0859375
2024-06-04 02:28:38.427000,1802.6015625
2024-06-04 02:29:38.432000,1847.20703125
2024-06-04 02:30:38.438000,1859.59375
2024-06-04 02:31:38.448000,1868.171875
2024-06-04 02:33:08.458000,1830.6640625
2024-06-04 02:34:08.465000,1883.7109375
2024-06-04 02:34:38.467000,1893.63671875
2024-06-04 02:35:08.474000,1901.78515625
2024-06-04 02:35:38.479000,1912.9296875
2024-06-04 02:36:08.481000,1932.51171875
2024-06-04 02:36:38.487000,1939.3203125
2024-06-04 02:37:08.491000,1898.3125
2024-06-04 02:37:38.494000,1906.39453125
2024-06-04 02:38:08.498000,1913.25
2024-06-04 02:38:38.498000,1922.63671875
2024-06-04 02:39:38.503000,1979.796875
2024-06-04 02:40:08.505000,1974.71484375
2024-06-04 02:41:08.514000,1992.9921875
2024-06-04 02:41:38.516000,2002.17578125
